http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/STIM2
http://purl.obolibrary.org/obo/NCBITaxon_10376,http://mowl.borg/ARHGDIA
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/MEX3C
http://purl.obolibrary.org/obo/NCBITaxon_11676,http://mowl.borg/ITGB2
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/ANKRD17
http://purl.obolibrary.org/obo/NCBITaxon_10600,http://mowl.borg/ENG
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/PIGS
http://purl.obolibrary.org/obo/NCBITaxon_10580,http://mowl.borg/POLA1
http://purl.obolibrary.org/obo/NCBITaxon_10376,http://mowl.borg/HPS6
http://purl.obolibrary.org/obo/NCBITaxon_11676,http://mowl.borg/CKMT1B
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/NDUFC2
http://purl.obolibrary.org/obo/NCBITaxon_10580,http://mowl.borg/SCD
http://purl.obolibrary.org/obo/NCBITaxon_333763,http://mowl.borg/MAP1S
http://purl.obolibrary.org/obo/NCBITaxon_11082,http://mowl.borg/CDC73
http://purl.obolibrary.org/obo/NCBITaxon_172148,http://mowl.borg/JAG1
http://purl.obolibrary.org/obo/NCBITaxon_31552,http://mowl.borg/TMEM70
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/TMED10
http://purl.obolibrary.org/obo/NCBITaxon_10600,http://mowl.borg/ESYT2
http://purl.obolibrary.org/obo/NCBITaxon_10600,http://mowl.borg/SNX14
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/LRIG2
http://purl.obolibrary.org/obo/NCBITaxon_11676,http://mowl.borg/UBC
http://purl.obolibrary.org/obo/NCBITaxon_10600,http://mowl.borg/SGPL1
http://purl.obolibrary.org/obo/NCBITaxon_10376,http://mowl.borg/ATP5MK
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/CTDP1
http://purl.obolibrary.org/obo/NCBITaxon_10580,http://mowl.borg/PAK2
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/FRG1
http://purl.obolibrary.org/obo/NCBITaxon_10580,http://mowl.borg/PIAS2
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/PEX11B
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/CYB5R3
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/LCLAT1
http://purl.obolibrary.org/obo/NCBITaxon_31552,http://mowl.borg/RPS14
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/MRPS28
http://purl.obolibrary.org/obo/NCBITaxon_10376,http://mowl.borg/SLIT2
http://purl.obolibrary.org/obo/NCBITaxon_10580,http://mowl.borg/MEGF8
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/FXR1
http://purl.obolibrary.org/obo/NCBITaxon_10580,http://mowl.borg/SPTLC1
http://purl.obolibrary.org/obo/NCBITaxon_37124,http://mowl.borg/SRSF3
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/PSIP1
http://purl.obolibrary.org/obo/NCBITaxon_10376,http://mowl.borg/KIF1B
http://purl.obolibrary.org/obo/NCBITaxon_10376,http://mowl.borg/TRA2B
http://purl.obolibrary.org/obo/NCBITaxon_10580,http://mowl.borg/BCL2L1
http://purl.obolibrary.org/obo/NCBITaxon_1891762,http://mowl.borg/CD44
http://purl.obolibrary.org/obo/NCBITaxon_10376,http://mowl.borg/HSPA4
http://purl.obolibrary.org/obo/NCBITaxon_11053,http://mowl.borg/NRBP1
http://purl.obolibrary.org/obo/NCBITaxon_11069,http://mowl.borg/STAT2
http://purl.obolibrary.org/obo/NCBITaxon_10376,http://mowl.borg/FTH1
http://purl.obolibrary.org/obo/NCBITaxon_10600,http://mowl.borg/DNAJB9
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/NT5C2
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/AATF
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/ATXN3
http://purl.obolibrary.org/obo/NCBITaxon_10580,http://mowl.borg/CHRM2
http://purl.obolibrary.org/obo/NCBITaxon_10580,http://mowl.borg/PDIA3
http://purl.obolibrary.org/obo/NCBITaxon_10600,http://mowl.borg/KAT2B
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/TXNRD1
http://purl.obolibrary.org/obo/NCBITaxon_11060,http://mowl.borg/DYNC1H1
http://purl.obolibrary.org/obo/NCBITaxon_10632,http://mowl.borg/CNP
http://purl.obolibrary.org/obo/NCBITaxon_10407,http://mowl.borg/RANBP9
http://purl.obolibrary.org/obo/NCBITaxon_11676,http://mowl.borg/CD4
http://purl.obolibrary.org/obo/NCBITaxon_37124,http://mowl.borg/HNRNPK
http://purl.obolibrary.org/obo/NCBITaxon_10376,http://mowl.borg/SEPTIN9
http://purl.obolibrary.org/obo/NCBITaxon_11676,http://mowl.borg/MAPK1
http://purl.obolibrary.org/obo/NCBITaxon_11060,http://mowl.borg/PRKDC
http://purl.obolibrary.org/obo/NCBITaxon_333763,http://mowl.borg/NFE2L2
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/AARS1
http://purl.obolibrary.org/obo/NCBITaxon_172148,http://mowl.borg/GRN
http://purl.obolibrary.org/obo/NCBITaxon_31552,http://mowl.borg/THBS1
http://purl.obolibrary.org/obo/NCBITaxon_10632,http://mowl.borg/FNDC3B
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/EMC7
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/AGPAT2
http://purl.obolibrary.org/obo/NCBITaxon_31552,http://mowl.borg/TEFM
http://purl.obolibrary.org/obo/NCBITaxon_31552,http://mowl.borg/KIF20A
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/PDE8A
http://purl.obolibrary.org/obo/NCBITaxon_10580,http://mowl.borg/MAVS
http://purl.obolibrary.org/obo/NCBITaxon_10600,http://mowl.borg/UBIAD1
http://purl.obolibrary.org/obo/NCBITaxon_37124,http://mowl.borg/GFAP
http://purl.obolibrary.org/obo/NCBITaxon_10600,http://mowl.borg/AXL
http://purl.obolibrary.org/obo/NCBITaxon_31552,http://mowl.borg/HUWE1
http://purl.obolibrary.org/obo/NCBITaxon_11060,http://mowl.borg/CLU
http://purl.obolibrary.org/obo/NCBITaxon_10580,http://mowl.borg/LRRC8A
http://purl.obolibrary.org/obo/NCBITaxon_11060,http://mowl.borg/HSD17B12
http://purl.obolibrary.org/obo/NCBITaxon_10376,http://mowl.borg/CD46
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/IRAK1
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/MRPS34
http://purl.obolibrary.org/obo/NCBITaxon_10632,http://mowl.borg/DNAJB4
http://purl.obolibrary.org/obo/NCBITaxon_10376,http://mowl.borg/IGLL1
http://purl.obolibrary.org/obo/NCBITaxon_11060,http://mowl.borg/TNIP1
http://purl.obolibrary.org/obo/NCBITaxon_10376,http://mowl.borg/RPS6KA3
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/TFRC
http://purl.obolibrary.org/obo/NCBITaxon_10376,http://mowl.borg/ZYX
http://purl.obolibrary.org/obo/NCBITaxon_64320,http://mowl.borg/EAF1
