http://purl.obolibrary.org/obo/NCBITaxon_10407,http://purl.obolibrary.org/obo/HP_0012115
http://purl.obolibrary.org/obo/NCBITaxon_10407,http://purl.obolibrary.org/obo/HP_0200123
http://purl.obolibrary.org/obo/NCBITaxon_10407,http://purl.obolibrary.org/obo/HP_0006562
http://purl.obolibrary.org/obo/NCBITaxon_10407,http://purl.obolibrary.org/obo/HP_0200119
http://purl.obolibrary.org/obo/NCBITaxon_10407,http://purl.obolibrary.org/obo/HP_0001392
http://purl.obolibrary.org/obo/NCBITaxon_10407,http://purl.obolibrary.org/obo/HP_0002012
http://purl.obolibrary.org/obo/NCBITaxon_10407,http://purl.obolibrary.org/obo/HP_0012649
http://purl.obolibrary.org/obo/NCBITaxon_10407,http://purl.obolibrary.org/obo/HP_0012647
http://purl.obolibrary.org/obo/NCBITaxon_10407,http://purl.obolibrary.org/obo/HP_0200120
http://purl.obolibrary.org/obo/NCBITaxon_10407,http://purl.obolibrary.org/obo/HP_0001402
http://purl.obolibrary.org/obo/NCBITaxon_10407,http://purl.obolibrary.org/obo/HP_0002896
http://purl.obolibrary.org/obo/NCBITaxon_10407,http://purl.obolibrary.org/obo/HP_0007378
http://purl.obolibrary.org/obo/NCBITaxon_10407,http://purl.obolibrary.org/obo/HP_0011024
http://purl.obolibrary.org/obo/NCBITaxon_10407,http://purl.obolibrary.org/obo/HP_0030731
http://purl.obolibrary.org/obo/NCBITaxon_10407,http://purl.obolibrary.org/obo/HP_0030242
http://purl.obolibrary.org/obo/NCBITaxon_10407,http://purl.obolibrary.org/obo/HP_0011793
http://purl.obolibrary.org/obo/NCBITaxon_10407,http://purl.obolibrary.org/obo/HP_0001394
http://purl.obolibrary.org/obo/NCBITaxon_10407,http://purl.obolibrary.org/obo/HP_0030247
http://purl.obolibrary.org/obo/NCBITaxon_10407,http://purl.obolibrary.org/obo/HP_0004787
http://purl.obolibrary.org/obo/NCBITaxon_12637,http://purl.obolibrary.org/obo/HP_0002583
http://purl.obolibrary.org/obo/NCBITaxon_12637,http://purl.obolibrary.org/obo/HP_0002037
http://purl.obolibrary.org/obo/NCBITaxon_12637,http://purl.obolibrary.org/obo/HP_0004386
http://purl.obolibrary.org/obo/NCBITaxon_12637,http://purl.obolibrary.org/obo/HP_0002250
http://purl.obolibrary.org/obo/NCBITaxon_12637,http://purl.obolibrary.org/obo/HP_0100281
http://purl.obolibrary.org/obo/NCBITaxon_12637,http://purl.obolibrary.org/obo/HP_0100282
http://purl.obolibrary.org/obo/NCBITaxon_12637,http://purl.obolibrary.org/obo/HP_0100279
http://purl.obolibrary.org/obo/NCBITaxon_12637,http://purl.obolibrary.org/obo/HP_0002242
http://purl.obolibrary.org/obo/NCBITaxon_12637,http://purl.obolibrary.org/obo/HP_0012182
http://purl.obolibrary.org/obo/NCBITaxon_12637,http://purl.obolibrary.org/obo/HP_0001945
http://purl.obolibrary.org/obo/NCBITaxon_12637,http://purl.obolibrary.org/obo/HP_0004370
http://purl.obolibrary.org/obo/NCBITaxon_12637,http://purl.obolibrary.org/obo/HP_0004974
http://purl.obolibrary.org/obo/NCBITaxon_12637,http://purl.obolibrary.org/obo/HP_0000967
http://purl.obolibrary.org/obo/NCBITaxon_12637,http://purl.obolibrary.org/obo/HP_0005185
http://purl.obolibrary.org/obo/NCBITaxon_12637,http://purl.obolibrary.org/obo/HP_0002240
http://purl.obolibrary.org/obo/NCBITaxon_12637,http://purl.obolibrary.org/obo/HP_0001873
http://purl.obolibrary.org/obo/NCBITaxon_12637,http://purl.obolibrary.org/obo/HP_0003326
http://purl.obolibrary.org/obo/NCBITaxon_12637,http://purl.obolibrary.org/obo/HP_0006673
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0001287
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0011450
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0012756
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0012229
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0005986
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0011972
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0006946
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0006897
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0012096
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0012486
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0007443
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0002203
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0012820
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0011331
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0001607
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0012119
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0001022
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0001605
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0007513
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0003470
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0010588
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0008316
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0006802
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0006380
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0001884
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0005750
http://purl.obolibrary.org/obo/NCBITaxon_138950,http://purl.obolibrary.org/obo/HP_0006385
http://purl.obolibrary.org/obo/NCBITaxon_57483,http://purl.obolibrary.org/obo/HP_0002383
http://purl.obolibrary.org/obo/NCBITaxon_57483,http://purl.obolibrary.org/obo/HP_0007307
http://purl.obolibrary.org/obo/NCBITaxon_57483,http://purl.obolibrary.org/obo/HP_0006951
http://purl.obolibrary.org/obo/NCBITaxon_57483,http://purl.obolibrary.org/obo/HP_0010280
http://purl.obolibrary.org/obo/NCBITaxon_57483,http://purl.obolibrary.org/obo/HP_0012738
http://purl.obolibrary.org/obo/NCBITaxon_57483,http://purl.obolibrary.org/obo/HP_0011078
http://purl.obolibrary.org/obo/NCBITaxon_57483,http://purl.obolibrary.org/obo/HP_0011450
http://purl.obolibrary.org/obo/NCBITaxon_11070,http://purl.obolibrary.org/obo/HP_0000252
http://purl.obolibrary.org/obo/NCBITaxon_11070,http://purl.obolibrary.org/obo/HP_0040195
http://purl.obolibrary.org/obo/NCBITaxon_11070,http://purl.obolibrary.org/obo/HP_0000240
http://purl.obolibrary.org/obo/NCBITaxon_11070,http://purl.obolibrary.org/obo/HP_0002383
http://purl.obolibrary.org/obo/NCBITaxon_11070,http://purl.obolibrary.org/obo/HP_0000929
http://purl.obolibrary.org/obo/NCBITaxon_11070,http://purl.obolibrary.org/obo/HP_0002060
http://purl.obolibrary.org/obo/NCBITaxon_11070,http://purl.obolibrary.org/obo/HP_0011450
http://purl.obolibrary.org/obo/NCBITaxon_11070,http://purl.obolibrary.org/obo/HP_0009121
http://purl.obolibrary.org/obo/NCBITaxon_11070,http://purl.obolibrary.org/obo/HP_0002583
http://purl.obolibrary.org/obo/NCBITaxon_11070,http://purl.obolibrary.org/obo/HP_0002037
http://purl.obolibrary.org/obo/NCBITaxon_11070,http://purl.obolibrary.org/obo/HP_0001945
http://purl.obolibrary.org/obo/NCBITaxon_11070,http://purl.obolibrary.org/obo/HP_0004386
http://purl.obolibrary.org/obo/NCBITaxon_11070,http://purl.obolibrary.org/obo/HP_0002250
http://purl.obolibrary.org/obo/NCBITaxon_11070,http://purl.obolibrary.org/obo/HP_0100281
http://purl.obolibrary.org/obo/NCBITaxon_11070,http://purl.obolibrary.org/obo/HP_0004370
http://purl.obolibrary.org/obo/NCBITaxon_11070,http://purl.obolibrary.org/obo/HP_0100282
http://purl.obolibrary.org/obo/NCBITaxon_11070,http://purl.obolibrary.org/obo/HP_0100279
